1	77	1	NG (!= 0.0)
	9.4735e-01	1
14	77	14	OK
27	77	27	OK
40	77	40	OK
53	77	53	OK
66	77	66	OK
79	77	79	OK
92	77	92	OK
105	77	105	OK
118	77	118	OK
131	77	131	OK
144	77	144	OK
157	77	157	OK
170	77	170	OK
183	77	183	OK
196	77	196	OK
209	77	209	OK
222	77	222	OK
235	77	235	OK
248	77	248	OK
