1	77	1	NG	1.0064e+00	1
14	77	14	OK (tol=1e-14)
27	77	27	OK (tol=1e-14)
40	77	40	OK (tol=1e-14)
53	77	53	OK (tol=1e-14)
66	77	66	OK (tol=1e-14)
79	77	79	NG	1.5259e-14	66
92	77	92	NG	1.5259e-14	77
105	77	105	NG	1.5259e-14	87
118	77	118	NG	1.5259e-14	100
131	77	131	NG	1.5259e-14	113
144	77	144	NG	1.5259e-14	123
157	77	157	NG	1.5259e-14	134
170	77	170	NG	1.5259e-14	144
183	77	183	NG	3.0466e-14	157
196	77	196	NG	3.0466e-14	170
209	77	209	NG	3.0466e-14	182
222	77	222	NG	3.0466e-14	192
235	77	235	NG	1.3686e-13	202
248	77	248	NG	1.3686e-13	213
