1	77	1	OK (tol=1e-14)
14	77	14	OK (tol=1e-14)
27	77	27	OK (tol=1e-14)
40	77	40	OK (tol=1e-14)
53	77	53	OK (tol=1e-14)
66	77	66	NG	4.7865e-14	56
79	77	79	NG	3.3565e-14	58
92	77	92	OK (tol=1e-14)
105	77	105	NG	1.3781e-14	63
118	77	118	NG	1.2692e-13	62
131	77	131	OK (tol=1e-14)
144	77	144	OK (tol=1e-14)
157	77	157	NG	1.4958e-14	69
170	77	170	NG	1.1970e-14	65
183	77	183	NG	1.2023e-13	66
196	77	196	OK (tol=1e-14)
209	77	209	NG	3.2164e-14	68
222	77	222	NG	7.2011e-14	64
235	77	235	NG	2.5094e-14	63
248	77	248	NG	2.0211e-12	68
