1	1	1	OK (tol=1e-14)
14	14	14	NG	4.1086e-02	14
27	27	27	NG	4.7247e-02	27
40	40	40	NG	3.3850e-02	40
53	53	53	NG	4.4893e-02	53
66	66	66	NG	6.5096e-02	66
79	79	79	NG	2.5635e-01	79
92	92	92	NG	2.1647e-01	92
105	105	105	NG	1.9330e-01	105
118	118	118	NG	1.1330e+00	118
131	131	131	NG	6.2866e-01	131
144	144	144	NG	8.3681e-01	144
157	157	157	NG	2.8451e-01	157
170	170	170	NG	2.9622e-01	170
183	183	183	NG	2.5860e+00	183
196	196	196	NG	1.9415e-01	196
209	209	209	NG	1.9271e+00	209
222	222	222	NG	1.8261e-01	222
235	235	235	NG	5.4252e+01	235
248	248	248	NG	4.8382e+00	248
