1	1	1	OK (tol=1e-14)
14	14	14	NG	7.3872e-03	14
27	27	27	NG	5.1281e-02	27
40	40	40	NG	5.4877e-02	40
53	53	53	NG	1.5841e-01	53
66	66	66	NG	4.8460e-02	66
79	79	79	NG	9.1954e-01	79
92	92	92	NG	1.0090e-01	92
105	105	105	NG	1.9953e-01	105
118	118	118	NG	8.7349e-01	118
131	131	131	NG	2.5406e+00	131
144	144	144	NG	4.8639e+00	144
157	157	157	NG	3.9834e+00	157
170	170	170	NG	3.5214e-01	170
183	183	183	NG	1.5358e+00	183
196	196	196	NG	8.6986e-01	196
209	209	209	NG	1.2070e+00	209
222	222	222	NG	6.0862e+00	222
235	235	235	NG	1.4481e-01	235
248	248	248	NG	8.0719e-01	248
