1	1	77	NG (!= 0.0)
	1.0765e+00	1
14	14	77	OK
27	27	77	OK
40	40	77	OK
53	53	77	OK
66	66	77	OK
79	79	77	OK
92	92	77	OK
105	105	77	OK
118	118	77	OK
131	131	77	OK
144	144	77	OK
157	157	77	OK
170	170	77	OK
183	183	77	OK
196	196	77	OK
209	209	77	OK
222	222	77	OK
235	235	77	OK
248	248	77	OK
