1	77	1	NG	2.8542e-04	77
14	77	14	NG	3.0285e-01	77
27	77	27	NG	1.2302e-01	77
40	77	40	NG	2.8211e-01	77
53	77	53	NG	1.3559e-01	77
66	77	66	NG	1.4880e-01	77
79	77	79	NG	1.3621e-01	77
92	77	92	NG	5.4266e-02	77
105	77	105	NG	5.1721e-02	77
118	77	118	NG	6.5437e-02	77
131	77	131	NG	2.5391e+00	77
144	77	144	NG	3.8201e-02	77
157	77	157	NG	6.1626e+00	77
170	77	170	NG	1.3598e+00	77
183	77	183	NG	1.1817e-01	77
196	77	196	NG	3.8936e-01	77
209	77	209	NG	4.1562e-01	77
222	77	222	NG	4.4687e-01	77
235	77	235	NG	6.4411e-01	77
248	77	248	NG	1.1793e-01	77
