1	1	1	OK (tol=1e-14)
14	14	14	NG	6.9773e-03	14
27	27	27	NG	1.4266e-02	27
40	40	40	NG	7.9926e-02	40
53	53	53	NG	1.1407e-01	53
66	66	66	NG	1.3661e-01	66
79	79	79	NG	7.6523e-02	79
92	92	92	NG	1.1122e+01	92
105	105	105	NG	7.4428e-01	105
118	118	118	NG	2.5583e-01	118
131	131	131	NG	2.5492e-01	131
144	144	144	NG	9.0337e-01	144
157	157	157	NG	8.0320e-01	157
170	170	170	NG	1.4056e+00	170
183	183	183	NG	5.7126e-01	183
196	196	196	NG	5.9211e-01	196
209	209	209	NG	5.9839e-01	209
222	222	222	NG	6.5943e-01	222
235	235	235	NG	9.7373e-01	235
248	248	248	NG	1.0932e-01	248
