1	1	1	OK (tol=1e-14)
14	14	14	OK (tol=1e-14)
27	27	27	NG	7.4306e-14	13
40	40	40	OK (tol=1e-14)
53	53	53	OK (tol=1e-14)
66	66	66	NG	2.2558e-14	58
79	79	79	NG	3.6042e-14	65
92	92	92	OK (tol=1e-14)
105	105	105	NG	7.3153e-14	89
118	118	118	NG	1.4083e-14	93
131	131	131	NG	2.5133e-13	109
144	144	144	NG	1.8485e-14	125
157	157	157	NG	1.6995e-14	134
170	170	170	NG	5.5460e-14	142
183	183	183	NG	5.7982e-14	164
196	196	196	OK (tol=1e-14)
209	209	209	NG	4.0979e-14	177
222	222	222	NG	1.5236e-13	198
235	235	235	NG	4.2221e-14	199
248	248	248	NG	3.0248e-13	206
