1	1	1	OK
14	14	14	OK
27	27	27	OK
40	40	40	OK
53	53	53	OK
66	66	66	OK
79	79	79	OK
92	92	92	OK
105	105	105	OK
118	118	118	OK
131	131	131	OK
144	144	144	OK
157	157	157	OK
170	170	170	OK
183	183	183	OK
196	196	196	OK
209	209	209	OK
222	222	222	OK
235	235	235	OK
248	248	248	OK
