77	1	1	OK	2.9669e-34 (0x1.8a5f9ae15a5cbp-112)	55
77	34	34	OK	5.5803e-34 (0x1.72df9c296564bp-111)	1499
77	67	67	OK	5.0282e-34 (0x1.4e2e7c533e2d7p-111)	2936
77	100	100	OK	5.5806e-34 (0x1.72e5470061a55p-111)	4421
77	133	133	OK	5.7762e-34 (0x1.7fe5890b7cf8ap-111)	6302
77	166	166	OK	7.6108e-34 (0x1.f9d391acdfefp-111)	7880
77	199	199	OK	6.5160e-34 (0x1.b10fa8669b64bp-111)	9567
77	232	232	OK	7.6474e-34 (0x1.fc419d3cf924ep-111)	11109
