1	77	1	OK	4.1227e-16	39
34	77	34	OK	6.6203e-16	1595
67	77	67	OK	7.4233e-16	3174
100	77	100	OK	8.4083e-16	4711
133	77	133	OK	8.2258e-16	6427
166	77	166	OK	8.2631e-16	8084
199	77	199	OK	8.3182e-16	9702
232	77	232	OK	8.4948e-16	11367
