1	1	1	OK	0.0000e+00 (0x0p+0)	0
34	34	34	NG	3.9251e-06 (0x1.076932p-18)	522
67	67	67	OK	3.1037e-07 (0x1.4d40d4p-22)	2257
100	100	100	OK	3.1708e-07 (0x1.5476bcp-22)	5064
133	133	133	OK	3.4820e-07 (0x1.75e01cp-22)	8973
166	166	166	OK	3.6249e-07 (0x1.853822p-22)	14073
199	199	199	NG	3.9169e-05 (0x1.48931cp-15)	20052
232	232	232	NG	4.1623e-06 (0x1.17531ep-18)	27383
