1	1	1	OK	1.2167e-34	1
34	34	34	OK	3.5874e-34	14
67	67	67	OK	3.3350e-34	30
100	100	100	OK	3.8981e-34	50
133	133	133	OK	6.3497e-34	74
166	166	166	OK	4.9506e-34	94
199	199	199	OK	5.3692e-34	120
232	232	232	OK	5.4191e-34	155
