1	1	1	OK	0.0000e+00 (0x0p+0)	0
34	34	34	NG	2.3401e-06 (0x1.3a157cp-19)	523
67	67	67	NG	1.1964e-06 (0x1.412b08p-20)	2271
100	100	100	OK	3.4792e-07 (0x1.75933cp-22)	5043
133	133	133	NG	3.9603e-06 (0x1.09c4b6p-18)	8999
166	166	166	OK	8.5097e-07 (0x1.c8dc52p-21)	13956
199	199	199	NG	4.5568e-06 (0x1.31ce08p-18)	20264
232	232	232	NG	7.8418e-05 (0x1.48e8aep-14)	27396
