1	1	77	OK	1.3223e-16 (0x1.30e46b312f008p-53)	1
34	34	77	NG	9.5296e-14 (0x1.ad2cac35b8126p-44)	966
67	67	77	NG	2.4206e-13 (0x1.1089eeae07d17p-42)	3750
100	100	77	NG	8.2439e-12 (0x1.220e341a52d39p-37)	8405
133	133	77	NG	8.2439e-12 (0x1.220e341a52d39p-37)	14914
166	166	77	NG	8.2439e-12 (0x1.220e341a52d39p-37)	23339
199	199	77	NG	2.3332e-11 (0x1.9a74a488c01d7p-36)	33619
232	232	77	NG	2.3332e-11 (0x1.9a74a488c01d7p-36)	45671
