77	1	1	OK	2.1677e-16	24
77	34	34	OK	2.3603e-16	34
77	67	67	OK	3.3411e-16	37
77	100	100	OK	3.6859e-16	34
77	133	133	OK	2.1826e-16	43
77	166	166	OK	3.7031e-16	31
77	199	199	OK	2.9022e-16	43
77	232	232	OK	2.0748e-16	37
