1	1	77	OK	0.0000e+00	0
34	34	77	OK	2.3147e-07	596
67	67	77	OK	2.8915e-07	2275
100	100	77	OK	2.8915e-07	5076
133	133	77	OK	2.8915e-07	9001
166	166	77	OK	3.2551e-07	14016
199	199	77	OK	3.2551e-07	20113
232	232	77	OK	3.2551e-07	27282
