1	77	1	OK	3.8391e-34 (0x1.fe4ec75008bffp-112)	51
34	77	34	OK	5.7629e-34 (0x1.7f02fcfdad26bp-111)	60
67	77	67	OK	7.2726e-34 (0x1.e359a720d636dp-111)	55
100	77	100	OK	1.2625e-33 (0x1.a38ccd442a87p-110)	59
133	77	133	OK	1.9198e-33 (0x1.3efb8e31e2fcp-109)	57
166	77	166	OK	7.9297e-34 (0x1.078204c2d5818p-110)	61
199	77	199	OK	7.3556e-34 (0x1.e8dc70955e20cp-111)	63
232	77	232	OK	1.4428e-33 (0x1.df76044ea68bbp-110)	63
