77	1	1	OK	2.9669e-34 (0x1.8a5f9ae15a5cbp-112)	55
77	34	34	OK	3.5939e-34 (0x1.ddb613f6e1909p-112)	42
77	67	67	OK	5.6635e-34 (0x1.7867fe9cb5c21p-111)	48
77	100	100	OK	3.4984e-34 (0x1.d1042d250ae76p-112)	34
77	133	133	OK	5.4577e-34 (0x1.6abab6ae01e36p-111)	54
77	166	166	OK	5.3777e-34 (0x1.656968eb27f9dp-111)	49
77	199	199	OK	4.9789e-34 (0x1.4ae855fb3f308p-111)	46
77	232	232	OK	4.3637e-34 (0x1.2204e05a11c91p-111)	46
