77	1	1	OK	3.9956e-34 (0x1.098d8589742f2p-111)	41
77	34	34	OK	5.7400e-34 (0x1.7d7dc131e4209p-111)	1469
77	67	67	OK	5.4807e-34 (0x1.6c407ef7afe31p-111)	2987
77	100	100	OK	5.6284e-34 (0x1.7611fa23125d1p-111)	4458
77	133	133	OK	5.8020e-34 (0x1.819cbc3d4f621p-111)	6340
77	166	166	OK	6.8159e-34 (0x1.c4ff0a4774083p-111)	7940
77	199	199	OK	7.5768e-34 (0x1.f791143dda6edp-111)	9526
77	232	232	OK	6.7532e-34 (0x1.c0d373b00dd35p-111)	11116
