1	1	1	OK	0.0000e+00 (0x0p+0)	0
34	34	34	OK	2.1785e-07 (0x1.d3d6aap-23)	513
67	67	67	OK	3.0337e-07 (0x1.45be2ap-22)	2298
100	100	100	OK	2.7421e-07 (0x1.266edap-22)	5065
133	133	133	OK	2.8846e-07 (0x1.35bc86p-22)	8931
166	166	166	OK	3.5488e-07 (0x1.7d0d98p-22)	14065
199	199	199	OK	3.5574e-07 (0x1.7dfa06p-22)	20103
232	232	232	OK	3.5326e-07 (0x1.7b4ea2p-22)	27458
