1	77	1	OK	0.0000e+00 (0x0p+0)	0
34	77	34	OK	3.7573e-34 (0x1.f36ea3cad7ff3p-112)	21
67	77	67	OK	3.7573e-34 (0x1.f36ea3cad7ff3p-112)	39
100	77	100	OK	5.0843e-34 (0x1.51e8b32fe04b4p-111)	64
133	77	133	OK	1.7269e-33 (0x1.1eef2bf8878ebp-109)	80
166	77	166	OK	1.7269e-33 (0x1.1eef2bf8878ebp-109)	93
199	77	199	OK	1.7269e-33 (0x1.1eef2bf8878ebp-109)	112
232	77	232	OK	1.7269e-33 (0x1.1eef2bf8878ebp-109)	136
