77	1	1	OK	0.0000e+00	0
77	34	34	OK	1.1291e-33	21
77	67	67	OK	1.1291e-33	37
77	100	100	OK	1.1291e-33	54
77	133	133	OK	1.1291e-33	73
77	166	166	OK	1.1291e-33	90
77	199	199	OK	1.1291e-33	107
77	232	232	OK	1.1291e-33	121
