1	1	1	OK	0.0000e+00	0
2	2	2	OK	0.0000e+00	0
4	4	4	OK	0.0000e+00	0
8	8	8	OK	2.0973e-16	1
16	16	16	OK	0.0000e+00	0
32	32	32	OK	1.8826e-16	1
64	64	64	OK	1.6446e-16	1
128	128	128	OK	1.8020e-16	1
256	256	256	OK	1.3911e-16	1
512	512	512	OK	0.0000e+00	0
1024	1024	1024	OK	1.2987e-16	1
2048	2048	2048	OK	2.1041e-16	1
4096	4096	4096	OK	0.0000e+00	0
8192	8192	8192	OK	0.0000e+00	0
16384	16384	16384	OK	1.7106e-16	1
32768	32768	32768	OK	0.0000e+00	0
65536	65536	65536	OK	1.4829e-16	1
131072	131072	131072	OK	1.8594e-16	1
262144	262144	262144	OK	0.0000e+00	0
524288	524288	524288	OK	2.8282e-16	1
1048576	1048576	1048576	OK	0.0000e+00	0
2097152	2097152	2097152	OK	1.3117e-16	1
